Date Time GMT-04:00,Cond,Temp2,,,,,
10/06/15 23:30:00,63.64,76.48,,,,,
10/06/15 23:45:00,63.49,76.48,,,,,
10/07/15 00:00:00,63.64,76.48,,,,,
10/07/15 00:15:00,63.64,76.48,,,,,
10/07/15 00:30:00,63.34,76.48,,,,,
10/07/15 00:45:00,63.34,76.48,,,,,
10/07/15 01:00:00,63.03,76.48,,,,,
10/07/15 01:15:00,63.80,76.46,,,,,
10/07/15 01:30:00,63.26,76.46,,,,,
10/07/15 01:45:00,63.11,76.46,,,,,
10/07/15 02:00:00,62.80,76.46,,,,,
10/07/15 02:15:00,63.11,76.42,,,,,
10/07/15 02:30:00,62.88,76.42,,,,,
10/07/15 02:45:00,63.03,76.41,,,,,
10/07/15 03:00:00,62.80,76.41,,,,,
10/07/15 03:15:00,62.88,76.39,,,,,
10/07/15 03:30:00,63.03,76.37,,,,,
10/07/15 03:45:00,63.11,76.37,,,,,
10/07/15 04:00:00,62.80,76.33,,,,,
10/07/15 04:15:00,62.49,76.33,,,,,
10/07/15 04:30:00,62.65,76.32,,,,,
10/07/15 04:45:00,63.03,76.32,,,,,
10/07/15 05:00:00,62.80,76.32,,,,,
10/07/15 05:15:00,63.11,76.32,,,,,
10/07/15 05:30:00,62.73,76.32,,,,,
10/07/15 05:45:00,62.34,76.32,,,,,
10/07/15 06:00:00,62.34,76.32,,,,,
10/07/15 06:15:00,62.88,76.33,,,,,
10/07/15 06:30:00,62.42,76.33,,,,,
10/07/15 06:45:00,63.50,76.33,,,,,
10/07/15 07:00:00,62.96,76.33,,,,,
10/07/15 07:15:00,62.11,76.33,,,,,
10/07/15 07:30:00,62.03,76.33,,,,,
10/07/15 07:45:00,62.26,76.33,,,,,
10/07/15 08:00:00,62.19,76.37,,,,,
10/07/15 08:15:00,61.03,76.39,,,,,
10/07/15 08:30:00,61.11,76.39,,,,,
10/07/15 08:45:00,61.26,76.41,,,,,
10/07/15 09:00:00,61.26,76.42,,,,,
10/07/15 09:15:00,61.57,76.46,,,,,
10/07/15 09:30:00,61.72,76.46,,,,,
10/07/15 09:45:00,61.95,76.48,,,,,
10/07/15 10:00:00,62.03,76.50,,,,,
10/07/15 10:15:00,61.95,76.53,,,,,
10/07/15 10:30:00,62.10,76.64,,,,,
10/07/15 10:45:00,62.33,76.71,,,,,
10/07/15 11:00:00,62.25,76.71,,,,,
10/07/15 11:15:00,62.47,76.93,,,,,
10/07/15 11:30:00,62.62,77.07,,,,,
10/07/15 11:45:00,62.70,77.18,,,,,
10/07/15 12:00:00,62.84,77.29,,,,,
10/07/15 12:15:00,62.69,77.22,,,,,
10/07/15 12:30:00,62.84,77.32,,,,,
10/07/15 12:45:00,62.46,77.32,,,,,
10/07/15 13:00:00,62.08,77.25,,,,,
10/07/15 13:15:00,61.39,77.22,,,,,
10/07/15 13:30:00,60.77,77.22,,,,,
10/07/15 13:45:00,60.16,77.20,,,,,
10/07/15 14:00:00,59.54,77.20,,,,,
10/07/15 14:15:00,59.16,77.20,,,,,
10/07/15 14:30:00,58.62,77.18,,,,,
10/07/15 14:45:00,58.31,77.14,,,,,
10/07/15 15:00:00,58.01,77.13,,,,,
10/07/15 15:15:00,57.85,77.11,,,,,
10/07/15 15:30:00,57.70,77.07,,,,,
10/07/15 15:45:00,57.62,77.07,,,,,
10/07/15 16:00:00,57.47,77.05,,,,,
10/07/15 16:15:00,57.55,77.04,,,,,
10/07/15 16:30:00,57.63,77.00,,,,,
10/07/15 16:45:00,57.63,76.98,,,,,
10/07/15 17:00:00,57.63,76.96,,,,,
10/07/15 17:15:00,57.86,76.93,,,,,
10/07/15 17:30:00,58.24,76.91,,,,,
10/07/15 17:45:00,58.40,76.86,,,,,
10/07/15 18:00:00,58.56,76.82,,,,,
10/07/15 18:15:00,58.63,76.77,,,,,
10/07/15 18:30:00,58.71,76.75,,,,,
10/07/15 18:45:00,58.71,76.71,,,,,
10/07/15 19:00:00,58.71,76.69,,,,,
10/07/15 19:15:00,58.71,76.68,,,,,
10/07/15 19:30:00,58.79,76.68,,,,,
10/07/15 19:45:00,58.79,76.68,,,,,
10/07/15 20:00:00,58.79,76.64,,,,,
10/07/15 20:15:00,58.87,76.64,,,,,
10/07/15 20:30:00,58.94,76.64,,,,,
10/07/15 20:45:00,58.94,76.64,,,,,
10/07/15 21:00:00,59.02,76.62,,,,,
10/07/15 21:15:00,59.02,76.62,,,,,
10/07/15 21:30:00,59.18,76.62,,,,,
10/07/15 21:45:00,59.18,76.62,,,,,
10/07/15 22:00:00,59.25,76.62,,,,,
10/07/15 22:15:00,59.25,76.62,,,,,
10/07/15 22:30:00,59.41,76.62,,,,,
10/07/15 22:45:00,59.33,76.62,,,,,
10/07/15 23:00:00,59.33,76.62,,,,,
10/07/15 23:15:00,59.33,76.60,,,,,
10/07/15 23:30:00,59.48,76.60,,,,,
10/07/15 23:45:00,59.48,76.60,,,,,
10/08/15 00:00:00,59.49,76.57,,,,,
10/08/15 00:15:00,59.56,76.57,,,,,
10/08/15 00:30:00,59.64,76.55,,,,,
10/08/15 00:45:00,59.64,76.55,,,,,
10/08/15 01:00:00,59.56,76.55,,,,,
10/08/15 01:15:00,59.56,76.53,,,,,
10/08/15 01:30:00,59.72,76.53,,,,,
10/08/15 01:45:00,59.72,76.53,,,,,
10/08/15 02:00:00,59.72,76.53,,,,,
10/08/15 02:15:00,59.72,76.50,,,,,
10/08/15 02:30:00,59.80,76.48,,,,,
10/08/15 02:45:00,59.80,76.50,,,,,
10/08/15 03:00:00,59.87,76.48,,,,,
10/08/15 03:15:00,59.87,76.48,,,,,
10/08/15 03:30:00,59.95,76.48,,,,,
10/08/15 03:45:00,60.03,76.48,,,,,
10/08/15 04:00:00,60.03,76.46,,,,,
10/08/15 04:15:00,60.10,76.46,,,,,
10/08/15 04:30:00,60.10,76.46,,,,,
10/08/15 04:45:00,60.18,76.42,,,,,
10/08/15 05:00:00,60.26,76.42,,,,,
10/08/15 05:15:00,60.18,76.42,,,,,
10/08/15 05:30:00,60.26,76.42,,,,,
10/08/15 05:45:00,60.34,76.41,,,,,
10/08/15 06:00:00,60.26,76.41,,,,,
10/08/15 06:15:00,60.34,76.41,,,,,
10/08/15 06:30:00,60.42,76.39,,,,,
10/08/15 06:45:00,60.42,76.37,,,,,
10/08/15 07:00:00,60.49,76.37,,,,,
10/08/15 07:15:00,60.42,76.33,,,,,
10/08/15 07:30:00,60.49,76.33,,,,,
10/08/15 07:45:00,60.57,76.32,,,,,
10/08/15 08:00:00,60.57,76.33,,,,,
10/08/15 08:15:00,60.65,76.33,,,,,
10/08/15 08:30:00,60.65,76.33,,,,,
10/08/15 08:45:00,60.65,76.37,,,,,
10/08/15 09:00:00,60.80,76.39,,,,,
10/08/15 09:15:00,60.95,76.42,,,,,
10/08/15 09:30:00,61.03,76.50,,,,,
10/08/15 09:45:00,61.02,76.57,,,,,
10/08/15 10:00:00,61.17,76.69,,,,,
10/08/15 10:15:00,61.32,76.89,,,,,
10/08/15 10:30:00,61.54,77.11,,,,,
10/08/15 10:45:00,61.62,77.22,,,,,
10/08/15 11:00:00,61.77,77.27,,,,,
10/08/15 11:15:00,61.69,77.27,,,,,
10/08/15 11:30:00,61.69,77.29,,,,,
10/08/15 11:45:00,61.84,77.34,,,,,
10/08/15 12:00:00,61.77,77.27,,,,,
10/08/15 12:15:00,61.69,77.22,,,,,
10/08/15 12:30:00,61.62,77.20,,,,,
10/08/15 12:45:00,61.62,77.18,,,,,
10/08/15 13:00:00,61.62,77.14,,,,,
10/08/15 13:15:00,61.62,77.18,,,,,
10/08/15 13:30:00,61.54,77.14,,,,,
10/08/15 13:45:00,61.70,77.13,,,,,
10/08/15 14:00:00,61.70,77.13,,,,,
10/08/15 14:15:00,61.77,77.11,,,,,
10/08/15 14:30:00,61.70,77.11,,,,,
10/08/15 14:45:00,61.85,77.07,,,,,
10/08/15 15:00:00,61.78,77.05,,,,,
10/08/15 15:15:00,61.85,77.05,,,,,
10/08/15 15:30:00,61.78,77.05,,,,,
10/08/15 15:45:00,61.78,77.07,,,,,
10/08/15 16:00:00,61.78,77.05,,,,,
10/08/15 16:15:00,61.93,77.05,,,,,
10/08/15 16:30:00,62.01,77.05,,,,,
10/08/15 16:45:00,61.93,77.04,,,,,
10/08/15 17:00:00,62.01,77.04,,,,,
10/08/15 17:15:00,62.08,77.04,,,,,
10/08/15 17:30:00,62.01,77.00,,,,,
10/08/15 17:45:00,61.93,76.98,,,,,
10/08/15 18:00:00,62.40,76.96,,,,,
10/08/15 18:15:00,62.32,76.91,,,,,
10/08/15 18:30:00,62.40,76.89,,,,,
10/08/15 18:45:00,62.09,76.86,,,,,
10/08/15 19:00:00,62.40,76.84,,,,,
10/08/15 19:15:00,62.25,76.82,,,,,
10/08/15 19:30:00,62.02,76.78,,,,,
10/08/15 19:45:00,62.25,76.75,,,,,
10/08/15 20:00:00,62.25,76.75,,,,,
10/08/15 20:15:00,62.17,76.71,,,,,
10/08/15 20:30:00,62.17,76.68,,,,,
10/08/15 20:45:00,62.25,76.64,,,,,
10/08/15 21:00:00,62.33,76.62,,,,,
10/08/15 21:15:00,62.33,76.62,,,,,
10/08/15 21:30:00,62.33,76.60,,,,,
10/08/15 21:45:00,62.41,76.57,,,,,
10/08/15 22:00:00,62.33,76.55,,,,,
10/08/15 22:15:00,62.41,76.53,,,,,
10/08/15 22:30:00,62.33,76.50,,,,,
10/08/15 22:45:00,62.34,76.48,,,,,
10/08/15 23:00:00,62.49,76.48,,,,,
10/08/15 23:15:00,62.34,76.42,,,,,
10/08/15 23:30:00,62.34,76.42,,,,,
10/08/15 23:45:00,62.34,76.41,,,,,
10/09/15 00:00:00,62.34,76.41,,,,,
10/09/15 00:15:00,62.42,76.39,,,,,
10/09/15 00:30:00,62.34,76.37,,,,,
10/09/15 00:45:00,62.26,76.37,,,,,
10/09/15 01:00:00,62.26,76.33,,,,,
10/09/15 01:15:00,62.19,76.33,,,,,
10/09/15 01:30:00,62.19,76.33,,,,,
10/09/15 01:45:00,62.19,76.32,,,,,
10/09/15 02:00:00,62.11,76.30,,,,,
10/09/15 02:15:00,62.11,76.30,,,,,
10/09/15 02:30:00,62.11,76.26,,,,,
10/09/15 02:45:00,62.19,76.24,,,,,
10/09/15 03:00:00,61.88,76.23,,,,,
10/09/15 03:15:00,61.96,76.19,,,,,
10/09/15 03:30:00,61.88,76.19,,,,,
10/09/15 03:45:00,61.73,76.17,,,,,
10/09/15 04:00:00,61.73,76.15,,,,,
10/09/15 04:15:00,61.66,76.12,,,,,
10/09/15 04:30:00,61.58,76.10,,,,,
10/09/15 04:45:00,61.43,76.08,,,,,
10/09/15 05:00:00,61.43,76.08,,,,,
10/09/15 05:15:00,61.35,76.05,,,,,
10/09/15 05:30:00,61.27,76.03,,,,,
10/09/15 05:45:00,61.27,76.01,,,,,
10/09/15 06:00:00,61.20,76.01,,,,,
10/09/15 06:15:00,61.12,75.97,,,,,
10/09/15 06:30:00,61.12,75.97,,,,,
10/09/15 06:45:00,61.12,75.96,,,,,
10/09/15 07:00:00,61.12,75.97,,,,,
10/09/15 07:15:00,61.05,75.96,,,,,
10/09/15 07:30:00,61.05,75.96,,,,,
10/09/15 07:45:00,60.97,75.97,,,,,
10/09/15 08:00:00,60.97,75.97,,,,,
10/09/15 08:15:00,60.97,76.01,,,,,
10/09/15 08:30:00,60.97,76.01,,,,,
10/09/15 08:45:00,60.97,76.03,,,,,
10/09/15 09:00:00,61.12,76.05,,,,,
10/09/15 09:15:00,61.12,76.10,,,,,
10/09/15 09:30:00,61.04,76.17,,,,,
10/09/15 09:45:00,61.19,76.24,,,,,
10/09/15 10:00:00,61.19,76.33,,,,,
10/09/15 10:15:00,61.33,76.48,,,,,
10/09/15 10:30:00,61.41,76.53,,,,,
10/09/15 10:45:00,61.33,76.55,,,,,
10/09/15 11:00:00,61.41,76.57,,,,,
10/09/15 11:15:00,61.41,76.57,,,,,
10/09/15 11:30:00,61.56,76.57,,,,,
10/09/15 11:45:00,60.95,76.55,,,,,
10/09/15 12:00:00,60.26,76.50,,,,,
10/09/15 12:15:00,60.10,76.46,,,,,
10/09/15 12:30:00,60.03,76.46,,,,,
10/09/15 12:45:00,60.26,76.48,,,,,
10/09/15 13:00:00,60.33,76.50,,,,,
10/09/15 13:15:00,60.64,76.55,,,,,
10/09/15 13:30:00,60.87,76.60,,,,,
10/09/15 13:45:00,60.95,76.62,,,,,
10/09/15 14:00:00,61.02,76.62,,,,,
10/09/15 14:15:00,60.18,76.64,,,,,
10/09/15 14:30:00,60.10,76.62,,,,,
10/09/15 14:45:00,60.25,76.64,,,,,
10/09/15 15:00:00,60.33,76.64,,,,,
10/09/15 15:15:00,60.64,76.64,,,,,
10/09/15 15:30:00,60.94,76.64,,,,,
10/09/15 15:45:00,61.18,76.62,,,,,
10/09/15 16:00:00,61.25,76.64,,,,,
10/09/15 16:15:00,61.33,76.62,,,,,
10/09/15 16:30:00,61.41,76.62,,,,,
10/09/15 16:45:00,61.41,76.60,,,,,
10/09/15 17:00:00,61.41,76.57,,,,,
10/09/15 17:15:00,61.33,76.55,,,,,
10/09/15 17:30:00,61.18,76.55,,,,,
10/09/15 17:45:00,60.79,76.53,,,,,
10/09/15 18:00:00,60.33,76.48,,,,,
10/09/15 18:15:00,60.03,76.46,,,,,
10/09/15 18:30:00,59.72,76.42,,,,,
10/09/15 18:45:00,59.49,76.41,,,,,
10/09/15 19:00:00,59.03,76.39,,,,,
10/09/15 19:15:00,58.72,76.37,,,,,
10/09/15 19:30:00,58.49,76.33,,,,,
10/09/15 19:45:00,58.11,76.32,,,,,
10/09/15 20:00:00,57.88,76.30,,,,,
10/09/15 20:15:00,57.81,76.24,,,,,
10/09/15 20:30:00,57.88,76.24,,,,,
10/09/15 20:45:00,58.04,76.24,,,,,
10/09/15 21:00:00,57.96,76.23,,,,,
10/09/15 21:15:00,58.19,76.19,,,,,
10/09/15 21:30:00,58.11,76.19,,,,,
10/09/15 21:45:00,58.04,76.17,,,,,
10/09/15 22:00:00,58.04,76.17,,,,,
10/09/15 22:15:00,58.12,76.15,,,,,
10/09/15 22:30:00,58.19,76.15,,,,,
10/09/15 22:45:00,58.19,76.15,,,,,
10/09/15 23:00:00,58.19,76.15,,,,,
10/09/15 23:15:00,58.19,76.12,,,,,
10/09/15 23:30:00,58.27,76.12,,,,,
10/09/15 23:45:00,58.27,76.12,,,,,
10/10/15 00:00:00,58.27,76.12,,,,,
10/10/15 00:15:00,57.96,76.12,,,,,
10/10/15 00:30:00,57.43,76.10,,,,,
10/10/15 00:45:00,57.35,76.08,,,,,
10/10/15 01:00:00,57.50,76.08,,,,,
10/10/15 01:15:00,57.81,76.05,,,,,
10/10/15 01:30:00,57.97,76.05,,,,,
10/10/15 01:45:00,58.20,76.05,,,,,
10/10/15 02:00:00,58.43,76.03,,,,,
10/10/15 02:15:00,58.66,76.03,,,,,
10/10/15 02:30:00,58.81,76.01,,,,,
10/10/15 02:45:00,58.81,75.97,,,,,
10/10/15 03:00:00,58.89,75.96,,,,,
10/10/15 03:15:00,58.81,75.96,,,,,
10/10/15 03:30:00,58.82,75.94,,,,,
10/10/15 03:45:00,58.82,75.90,,,,,
10/10/15 04:00:00,58.74,75.88,,,,,
10/10/15 04:15:00,58.82,75.87,,,,,
10/10/15 04:30:00,58.90,75.83,,,,,
10/10/15 04:45:00,58.59,75.81,,,,,
10/10/15 05:00:00,58.51,75.79,,,,,
10/10/15 05:15:00,58.59,75.76,,,,,
10/10/15 05:30:00,58.59,75.76,,,,,
10/10/15 05:45:00,58.67,75.74,,,,,
10/10/15 06:00:00,58.51,75.74,,,,,
10/10/15 06:15:00,58.67,75.72,,,,,
10/10/15 06:30:00,58.59,75.72,,,,,
10/10/15 06:45:00,58.28,75.72,,,,,
10/10/15 07:00:00,57.82,75.72,,,,,
10/10/15 07:15:00,57.82,75.72,,,,,
10/10/15 07:30:00,57.75,75.69,,,,,
10/10/15 07:45:00,57.67,75.67,,,,,
10/10/15 08:00:00,56.06,75.65,,,,,
10/10/15 08:15:00,55.83,75.65,,,,,
10/10/15 08:30:00,56.29,75.67,,,,,
10/10/15 08:45:00,56.52,75.65,,,,,
10/10/15 09:00:00,56.90,75.65,,,,,
10/10/15 09:15:00,57.52,75.69,,,,,
10/10/15 09:30:00,57.59,75.76,,,,,
10/10/15 09:45:00,57.74,75.79,,,,,
10/10/15 10:00:00,57.59,75.81,,,,,
10/10/15 10:15:00,57.13,75.79,,,,,
10/10/15 10:30:00,56.28,75.83,,,,,
10/10/15 10:45:00,55.82,75.81,,,,,
10/10/15 11:00:00,55.90,75.87,,,,,
10/10/15 11:15:00,55.59,75.94,,,,,
10/10/15 11:30:00,55.28,75.90,,,,,
10/10/15 11:45:00,54.90,75.88,,,,,
10/10/15 12:00:00,55.28,76.01,,,,,
10/10/15 12:15:00,55.81,76.08,,,,,
10/10/15 12:30:00,55.89,76.15,,,,,
10/10/15 12:45:00,55.89,76.17,,,,,
10/10/15 13:00:00,56.04,76.19,,,,,
10/10/15 13:15:00,56.19,76.26,,,,,
10/10/15 13:30:00,56.27,76.32,,,,,
10/10/15 13:45:00,56.34,76.33,,,,,
10/10/15 14:00:00,56.34,76.32,,,,,
10/10/15 14:15:00,56.50,76.30,,,,,
10/10/15 14:30:00,56.50,76.26,,,,,
10/10/15 14:45:00,56.50,76.24,,,,,
10/10/15 15:00:00,56.50,76.23,,,,,
10/10/15 15:15:00,56.58,76.23,,,,,
10/10/15 15:30:00,56.58,76.23,,,,,
10/10/15 15:45:00,56.58,76.24,,,,,
10/10/15 16:00:00,56.73,76.23,,,,,
10/10/15 16:15:00,56.89,76.19,,,,,
10/10/15 16:30:00,56.89,76.19,,,,,
10/10/15 16:45:00,56.96,76.19,,,,,
10/10/15 17:00:00,56.89,76.17,,,,,
10/10/15 17:15:00,56.96,76.15,,,,,
10/10/15 17:30:00,57.04,76.12,,,,,
10/10/15 17:45:00,57.04,76.08,,,,,
10/10/15 18:00:00,57.04,76.08,,,,,
10/10/15 18:15:00,57.12,76.05,,,,,
10/10/15 18:30:00,57.20,76.03,,,,,
10/10/15 18:45:00,57.28,76.01,,,,,
10/10/15 19:00:00,57.28,76.01,,,,,
10/10/15 19:15:00,57.51,76.01,,,,,
10/10/15 19:30:00,57.43,75.97,,,,,
10/10/15 19:45:00,57.43,75.97,,,,,
10/10/15 20:00:00,57.51,75.97,,,,,
10/10/15 20:15:00,57.51,75.96,,,,,
10/10/15 20:30:00,57.58,75.96,,,,,
10/10/15 20:45:00,57.58,75.96,,,,,
10/10/15 21:00:00,57.66,75.94,,,,,
10/10/15 21:15:00,57.74,75.96,,,,,
10/10/15 21:30:00,57.82,75.96,,,,,
10/10/15 21:45:00,57.89,75.96,,,,,
10/10/15 22:00:00,57.89,75.97,,,,,
10/10/15 22:15:00,57.97,75.97,,,,,
10/10/15 22:30:00,57.97,75.96,,,,,
10/10/15 22:45:00,58.12,75.96,,,,,
10/10/15 23:00:00,57.97,75.96,,,,,
10/10/15 23:15:00,58.12,75.96,,,,,
10/10/15 23:30:00,58.28,75.96,,,,,
10/10/15 23:45:00,57.97,75.94,,,,,
10/11/15 00:00:00,57.66,75.94,,,,,
10/11/15 00:15:00,57.82,75.90,,,,,
10/11/15 00:30:00,57.89,75.90,,,,,
10/11/15 00:45:00,57.97,75.90,,,,,
10/11/15 01:00:00,58.05,75.90,,,,,
10/11/15 01:15:00,58.13,75.88,,,,,
10/11/15 01:30:00,58.20,75.88,,,,,
10/11/15 01:45:00,58.28,75.88,,,,,
10/11/15 02:00:00,58.28,75.87,,,,,
10/11/15 02:15:00,58.43,75.87,,,,,
10/11/15 02:30:00,58.43,75.83,,,,,
10/11/15 02:45:00,58.20,75.81,,,,,
10/11/15 03:00:00,57.51,75.76,,,,,
10/11/15 03:15:00,56.67,75.74,,,,,
10/11/15 03:30:00,56.13,75.72,,,,,
10/11/15 03:45:00,55.44,75.67,,,,,
10/11/15 04:00:00,55.06,75.65,,,,,
10/11/15 04:15:00,54.75,75.65,,,,,
10/11/15 04:30:00,54.52,75.61,,,,,
10/11/15 04:45:00,54.91,75.60,,,,,
10/11/15 05:00:00,55.22,75.58,,,,,
10/11/15 05:15:00,55.29,75.54,,,,,
10/11/15 05:30:00,55.37,75.54,,,,,
10/11/15 05:45:00,55.37,75.52,,,,,
10/11/15 06:00:00,55.45,75.51,,,,,
10/11/15 06:15:00,55.52,75.51,,,,,
10/11/15 06:30:00,55.53,75.47,,,,,
10/11/15 06:45:00,55.60,75.47,,,,,
10/11/15 07:00:00,55.68,75.45,,,,,
10/11/15 07:15:00,55.83,75.45,,,,,
10/11/15 07:30:00,55.91,75.43,,,,,
10/11/15 07:45:00,55.91,75.43,,,,,
10/11/15 08:00:00,55.99,75.45,,,,,
10/11/15 08:15:00,56.06,75.45,,,,,
10/11/15 08:30:00,56.06,75.47,,,,,
10/11/15 08:45:00,56.14,75.51,,,,,
10/11/15 09:00:00,56.14,75.52,,,,,
10/11/15 09:15:00,56.29,75.58,,,,,
10/11/15 09:30:00,56.36,75.67,,,,,
10/11/15 09:45:00,56.44,75.74,,,,,
10/11/15 10:00:00,56.51,75.83,,,,,
10/11/15 10:15:00,56.59,75.94,,,,,
10/11/15 10:30:00,56.74,76.03,,,,,
10/11/15 10:45:00,56.89,76.10,,,,,
10/11/15 11:00:00,56.89,76.19,,,,,
10/11/15 11:15:00,57.11,76.26,,,,,
10/11/15 11:30:00,57.11,76.26,,,,,
10/11/15 11:45:00,57.26,76.37,,,,,
10/11/15 12:00:00,57.34,76.46,,,,,
10/11/15 12:15:00,57.41,76.48,,,,,
10/11/15 12:30:00,57.41,76.48,,,,,
10/11/15 12:45:00,57.49,76.48,,,,,
10/11/15 13:00:00,57.42,76.42,,,,,
10/11/15 13:15:00,57.57,76.42,,,,,
10/11/15 13:30:00,57.49,76.42,,,,,
10/11/15 13:45:00,57.57,76.42,,,,,
10/11/15 14:00:00,57.64,76.46,,,,,
10/11/15 14:15:00,57.72,76.48,,,,,
10/11/15 14:30:00,57.72,76.50,,,,,
10/11/15 14:45:00,57.72,76.50,,,,,
10/11/15 15:00:00,57.80,76.50,,,,,
10/11/15 15:15:00,57.80,76.50,,,,,
10/11/15 15:30:00,57.80,76.48,,,,,
10/11/15 15:45:00,57.87,76.48,,,,,
10/11/15 16:00:00,57.88,76.42,,,,,
10/11/15 16:15:00,57.95,76.42,,,,,
10/11/15 16:30:00,57.95,76.41,,,,,
10/11/15 16:45:00,57.95,76.39,,,,,
10/11/15 17:00:00,57.96,76.37,,,,,
10/11/15 17:15:00,57.96,76.33,,,,,
10/11/15 17:30:00,58.03,76.32,,,,,
10/11/15 17:45:00,58.11,76.30,,,,,
10/11/15 18:00:00,58.11,76.26,,,,,
10/11/15 18:15:00,58.19,76.26,,,,,
10/11/15 18:30:00,58.27,76.23,,,,,
10/11/15 18:45:00,58.27,76.19,,,,,
10/11/15 19:00:00,58.42,76.17,,,,,
10/11/15 19:15:00,58.27,76.15,,,,,
10/11/15 19:30:00,58.35,76.12,,,,,
10/11/15 19:45:00,58.43,76.10,,,,,
10/11/15 20:00:00,58.35,76.08,,,,,
10/11/15 20:15:00,58.35,76.08,,,,,
10/11/15 20:30:00,58.43,76.05,,,,,
10/11/15 20:45:00,58.43,76.05,,,,,
10/11/15 21:00:00,58.43,76.05,,,,,
10/11/15 21:15:00,58.50,76.03,,,,,
10/11/15 21:30:00,58.58,76.03,,,,,
10/11/15 21:45:00,58.74,76.03,,,,,
10/11/15 22:00:00,58.74,76.03,,,,,
10/11/15 22:15:00,58.81,76.03,,,,,
10/11/15 22:30:00,58.89,76.03,,,,,
10/11/15 22:45:00,58.89,76.03,,,,,
10/11/15 23:00:00,58.97,76.03,,,,,
10/11/15 23:15:00,58.97,76.03,,,,,
10/11/15 23:30:00,59.04,76.01,,,,,
10/11/15 23:45:00,59.12,76.01,,,,,
10/12/15 00:00:00,59.12,76.01,,,,,
10/12/15 00:15:00,59.12,76.01,,,,,
10/12/15 00:30:00,59.20,75.97,,,,,
10/12/15 00:45:00,59.20,75.97,,,,,
10/12/15 01:00:00,59.20,75.96,,,,,
10/12/15 01:15:00,59.28,75.96,,,,,
10/12/15 01:30:00,59.28,75.94,,,,,
10/12/15 01:45:00,59.28,75.94,,,,,
10/12/15 02:00:00,59.43,75.90,,,,,
10/12/15 02:15:00,59.35,75.94,,,,,
10/12/15 02:30:00,59.35,75.90,,,,,
10/12/15 02:45:00,59.43,75.90,,,,,
10/12/15 03:00:00,59.51,75.90,,,,,
10/12/15 03:15:00,59.51,75.88,,,,,
10/12/15 03:30:00,59.59,75.90,,,,,
10/12/15 03:45:00,59.59,75.90,,,,,
10/12/15 04:00:00,58.51,75.90,,,,,
10/12/15 04:15:00,58.28,75.90,,,,,
10/12/15 04:30:00,58.28,75.90,,,,,
10/12/15 04:45:00,58.28,75.88,,,,,
10/12/15 05:00:00,58.51,75.88,,,,,
10/12/15 05:15:00,58.89,75.88,,,,,
10/12/15 05:30:00,59.05,75.87,,,,,
10/12/15 05:45:00,59.20,75.87,,,,,
10/12/15 06:00:00,59.51,75.87,,,,,
10/12/15 06:15:00,59.59,75.83,,,,,
10/12/15 06:30:00,59.74,75.83,,,,,
10/12/15 06:45:00,59.90,75.83,,,,,
10/12/15 07:00:00,59.90,75.83,,,,,
10/12/15 07:15:00,59.97,75.83,,,,,
10/12/15 07:30:00,60.05,75.83,,,,,
10/12/15 07:45:00,60.13,75.87,,,,,
10/12/15 08:00:00,60.12,75.88,,,,,
10/12/15 08:15:00,60.28,75.90,,,,,
10/12/15 08:30:00,60.28,75.90,,,,,
10/12/15 08:45:00,60.28,75.94,,,,,
10/12/15 09:00:00,60.35,75.94,,,,,
10/12/15 09:15:00,60.35,75.96,,,,,
10/12/15 09:30:00,60.35,75.97,,,,,
10/12/15 09:45:00,60.27,76.03,,,,,
10/12/15 10:00:00,60.35,76.05,,,,,
10/12/15 10:15:00,60.35,76.12,,,,,
10/12/15 10:30:00,60.34,76.23,,,,,
10/12/15 10:45:00,60.34,76.33,,,,,
10/12/15 11:00:00,60.41,76.41,,,,,
10/12/15 11:15:00,60.41,76.41,,,,,
10/12/15 11:30:00,60.41,76.41,,,,,
10/12/15 11:45:00,60.41,76.46,,,,,
10/12/15 12:00:00,60.64,76.55,,,,,
10/12/15 12:15:00,60.64,76.62,,,,,
10/12/15 12:30:00,60.64,76.60,,,,,
10/12/15 12:45:00,60.56,76.60,,,,,
10/12/15 13:00:00,60.56,76.55,,,,,
10/12/15 13:15:00,60.56,76.55,,,,,
10/12/15 13:30:00,60.41,76.55,,,,,
10/12/15 13:45:00,60.41,76.55,,,,,
10/12/15 14:00:00,60.33,76.55,,,,,
10/12/15 14:15:00,60.25,76.57,,,,,
10/12/15 14:30:00,60.25,76.57,,,,,
10/12/15 14:45:00,60.18,76.57,,,,,
10/12/15 15:00:00,60.18,76.57,,,,,
10/12/15 15:15:00,60.10,76.55,,,,,
10/12/15 15:30:00,60.02,76.55,,,,,
10/12/15 15:45:00,59.95,76.53,,,,,
10/12/15 16:00:00,59.95,76.53,,,,,
10/12/15 16:15:00,60.03,76.50,,,,,
10/12/15 16:30:00,60.18,76.48,,,,,
10/12/15 16:45:00,60.03,76.46,,,,,
10/12/15 17:00:00,60.03,76.42,,,,,
10/12/15 17:15:00,59.95,76.39,,,,,
10/12/15 17:30:00,59.88,76.37,,,,,
10/12/15 17:45:00,59.88,76.33,,,,,
10/12/15 18:00:00,59.88,76.32,,,,,
10/12/15 18:15:00,59.80,76.30,,,,,
10/12/15 18:30:00,59.73,76.24,,,,,
10/12/15 18:45:00,59.73,76.24,,,,,
